Company_ID,Date,Sector,Total_Energy_Consumption_kWh,Renewable_Energy_Consumption_kWh,NonRenewable_Energy_Consumption_kWh,Production_Output_Units,Supply_Chain_Transport_km,Supply_Chain_Transport_Mode,Raw_Material_Usage_kg,Carbon_Emission_tCO2e_TARGET,Energy_Cost_USD,Carbon_Tax_USD,Process_Efficiency_Percent,Employment_Count,Public_Acceptance_Index,Carbon_Reduction_Strategy,Strategy_Implementation_Cost_USD,Expected_Carbon_Reduction_Percent,Expected_Renewable_Share_Percent,Social_Impact_Score,Industry_Sectors
C035,2024-03-11,Energy,69191.16,27110.55,42080.61,4543.72,2170.46,Truck,47342.01,19.2822,7904.04,741.09,94.66,4277,0.78,Process Reengineering,207070.95,18.86,49.18,0.46,Steel Manufacturing
C035,2024-03-12,Energy,85739.97,43840.28,41899.69,2652.24,2838.89,Rail,45629.09,13.7428,6794.0,663.2,71.78,2979,0.73,Process Reengineering,170366.41,17.48,57.87,0.48,Cement Production
C035,2024-03-13,Energy,55076.87,12499.38,42577.49,1401.4,2612.58,Truck,70195.91,16.5076,2762.08,471.89,73.4,4819,0.4,Renewable Adoption,336544.68,21.83,32.12,0.53,Automotive Industry
C035,2024-03-14,Energy,188905.36,34973.71,153931.65,6920.14,4258.9,Rail,15097.07,50.7685,20809.35,1941.92,90.4,1520,0.57,Renewable Adoption,365047.05,9.98,33.59,0.42,Logistics
C035,2024-03-15,Energy,155644.27,82908.39,72735.88,3681.43,2983.02,Ship,40433.03,27.8731,7901.48,1118.8,87.89,3649,0.54,Carbon Tax Compliance,409947.01,5.6,68.64,0.47,Steel Manufacturing
C035,2024-03-16,Energy,153765.94,83656.83,70109.11,4171.05,2393.49,Ship,35171.28,28.9651,14837.9,775.24,89.26,1611,0.67,Process Reengineering,116402.2,5.62,61.95,0.63,Cement Production
C035,2024-03-17,Energy,64542.1,31496.95,33045.15,7269.67,1707.59,Air,31080.72,10.2752,5389.99,249.84,83.02,3742,0.4,Carbon Tax Compliance,301920.07,17.91,58.3,0.84,Automotive Industry
C035,2024-03-18,Energy,119509.66,26032.9,93476.76,4578.31,4092.4,Ship,39383.47,31.5691,6147.98,980.19,80.26,1337,0.31,Carbon Tax Compliance,344465.63,14.33,40.08,0.75,Logistics
C035,2024-03-19,Energy,118127.9,30696.47,87431.43,9773.39,1651.97,Truck,72318.9,35.2045,7978.56,778.32,84.33,2968,0.42,Carbon Tax Compliance,385563.15,16.39,41.86,0.8,Steel Manufacturing
C035,2024-03-20,Energy,86744.37,27525.94,59218.43,6109.58,2101.81,Ship,23574.07,29.4499,7288.19,1185.48,60.5,4050,0.91,Carbon Tax Compliance,432370.88,5.31,51.2,0.7,Cement Production
C035,2024-03-21,Energy,120061.54,12780.82,107280.72,2285.94,3062.22,Air,46424.23,46.9673,11874.78,1389.46,64.02,2020,0.79,Efficiency Upgrade,171419.76,19.32,23.25,0.55,Automotive Industry
C035,2024-03-22,Energy,88221.58,19034.57,69187.01,6174.8,3192.69,Ship,12940.41,33.5309,7444.16,1072.65,73.01,4156,0.73,Carbon Tax Compliance,346598.41,15.86,36.12,0.66,Logistics
C035,2024-03-23,Energy,199436.6,65183.08,134253.52,6372.38,4179.39,Truck,33890.64,43.6218,19858.17,1831.64,71.9,1591,0.77,Renewable Adoption,360646.5,9.14,38.56,0.72,Steel Manufacturing
C035,2024-03-24,Energy,65625.07,9698.44,55926.63,4157.28,532.99,Rail,22059.4,18.5623,4108.33,699.63,89.19,2340,0.82,Renewable Adoption,338760.11,8.14,30.16,0.51,Cement Production
C035,2024-03-25,Energy,90267.12,32053.71,58213.41,7904.21,920.94,Ship,57034.99,22.7373,4947.76,624.49,77.96,942,0.43,Efficiency Upgrade,496840.61,6.91,53.55,0.43,Automotive Industry
C035,2024-03-26,Energy,96603.53,17636.65,78966.88,9942.3,1439.27,Ship,12592.02,39.2852,9488.69,898.1,91.86,4361,0.41,Process Reengineering,350116.14,8.96,31.05,0.61,Logistics
C035,2024-03-27,Energy,68048.19,13501.39,54546.8,3485.4,3870.36,Air,21483.77,18.2741,6334.9,622.94,60.06,4603,0.37,Process Reengineering,451301.16,8.64,39.62,0.48,Steel Manufacturing
C035,2024-03-28,Energy,115230.66,68176.76,47053.9,2629.38,3535.55,Rail,49659.83,19.7649,11186.18,588.42,81.83,3574,0.46,Renewable Adoption,259643.45,16.06,75.78,0.54,Cement Production
C035,2024-03-29,Energy,189864.46,48697.15,141167.31,5781.37,1912.99,Ship,58199.69,56.6748,20905.8,1235.44,88.77,2900,0.36,Carbon Tax Compliance,253367.59,21.44,36.96,0.65,Automotive Industry
C035,2024-03-30,Energy,160048.61,69446.78,90601.83,5100.98,4551.04,Ship,48357.11,44.2074,15477.54,1741.18,68.84,3625,0.47,Renewable Adoption,311131.37,24.92,55.57,0.48,Logistics
C035,2024-03-31,Energy,133705.99,79078.08,54627.91,5207.53,2461.66,Truck,28283.95,21.4252,14055.17,485.91,89.22,4713,0.61,Renewable Adoption,197593.21,10.04,76.4,0.66,Steel Manufacturing
C035,2024-04-01,Energy,139336.27,56311.92,83024.35,4624.25,3442.64,Air,60520.27,41.1803,14966.06,1831.6,71.54,862,0.9,Renewable Adoption,306726.02,6.8,58.0,0.74,Cement Production
C035,2024-04-02,Energy,132406.23,30970.55,101435.68,6530.09,1338.55,Rail,25914.48,34.3878,13014.31,972.41,61.46,1492,0.69,Efficiency Upgrade,225503.7,10.59,37.83,0.88,Automotive Industry
C035,2024-04-03,Energy,62817.36,19175.86,43641.5,6238.23,1422.13,Air,32139.57,13.5892,6166.9,563.97,72.87,1130,0.35,Renewable Adoption,321343.78,18.95,48.24,0.57,Logistics
C035,2024-04-04,Energy,111162.6,56013.16,55149.44,5607.84,883.01,Ship,50132.98,26.8236,11779.25,602.08,64.59,3307,0.82,Process Reengineering,158230.04,6.82,59.42,0.57,Steel Manufacturing
C035,2024-04-05,Energy,89645.56,16006.97,73638.59,3205.85,1364.24,Rail,34134.69,25.9697,6980.86,1156.0,91.45,3678,0.81,Process Reengineering,337821.69,19.88,23.16,0.87,Cement Production
C035,2024-04-06,Energy,182338.17,74952.23,107385.94,5826.35,1544.53,Ship,64475.62,45.9097,21163.67,1249.88,60.38,4149,0.53,Efficiency Upgrade,343452.36,15.66,50.06,0.63,Automotive Industry
C035,2024-04-07,Energy,53389.59,26658.5,26731.09,8039.55,4461.5,Truck,17480.81,8.9204,5603.4,312.82,93.75,2177,0.69,Efficiency Upgrade,473743.22,7.43,61.18,0.82,Logistics
C035,2024-04-08,Energy,161889.95,65531.96,96357.99,2666.27,3904.69,Rail,29493.13,47.498,12930.04,1045.22,84.31,675,0.68,Efficiency Upgrade,495696.48,13.52,57.43,0.6,Steel Manufacturing
C035,2024-04-09,Energy,178402.9,64530.1,113872.8,5431.07,4961.02,Truck,75795.8,56.5313,13434.86,2058.24,72.84,1298,0.85,Renewable Adoption,332761.78,10.11,45.68,0.43,Cement Production
C035,2024-04-10,Energy,160330.59,42676.28,117654.31,2237.0,4038.47,Rail,29112.28,50.401,13553.93,2333.23,62.52,1718,0.31,Efficiency Upgrade,450671.44,12.13,45.87,0.61,Automotive Industry
C035,2024-04-11,Energy,163781.8,83135.2,80646.6,1756.45,1507.06,Truck,46134.29,26.4118,13488.84,920.82,82.2,3838,0.68,Renewable Adoption,372815.25,23.02,58.47,0.66,Logistics
C035,2024-04-12,Energy,169855.63,29570.63,140285.0,1121.48,1173.71,Ship,35497.91,47.6705,11181.73,1694.1,84.11,4388,0.34,Carbon Tax Compliance,382817.67,10.54,31.33,0.71,Steel Manufacturing
C035,2024-04-13,Energy,51281.74,6588.49,44693.25,7703.93,3924.09,Rail,64410.3,15.0746,5027.87,520.4,82.23,2961,0.5,Efficiency Upgrade,311791.13,8.31,22.46,0.69,Cement Production
C035,2024-04-14,Energy,196094.03,75966.92,120127.11,8784.67,3423.2,Ship,38091.3,52.2791,23370.45,2478.47,60.51,4953,0.49,Carbon Tax Compliance,192967.11,8.45,56.93,0.83,Automotive Industry
C035,2024-04-15,Energy,59679.38,15576.1,44103.28,5217.38,4679.85,Air,34580.63,21.1263,5665.05,1043.51,83.08,2714,0.45,Renewable Adoption,298282.79,23.46,34.11,0.67,Logistics
C035,2024-04-16,Energy,151576.83,28608.59,122968.24,3605.56,4658.84,Air,62948.37,40.4997,8255.62,1061.93,66.42,4107,0.58,Renewable Adoption,433694.37,24.09,26.07,0.74,Steel Manufacturing
C035,2024-04-17,Energy,129529.65,35743.32,93786.33,7100.1,2306.13,Ship,15923.39,35.4087,15340.86,751.74,89.41,1646,0.45,Efficiency Upgrade,321692.05,19.62,41.53,0.5,Cement Production
C035,2024-04-18,Energy,143755.91,29738.04,114017.87,2792.11,1777.89,Ship,42662.81,55.5686,9434.6,2588.87,90.17,601,0.66,Efficiency Upgrade,453728.21,21.42,39.23,0.78,Automotive Industry
C035,2024-04-19,Energy,60516.05,25877.04,34639.01,3790.26,3834.87,Air,27842.28,15.2544,6886.4,380.22,86.73,3106,0.6,Renewable Adoption,227947.76,14.92,52.67,0.92,Logistics
C035,2024-04-20,Energy,116440.85,50258.7,66182.15,7893.33,1136.39,Truck,10750.12,24.0343,11951.34,735.96,87.47,4397,0.83,Carbon Tax Compliance,405404.77,19.56,56.25,0.52,Steel Manufacturing
C035,2024-04-21,Energy,101235.97,58390.61,42845.36,4432.54,2416.07,Rail,41178.12,13.6628,12073.27,349.98,70.05,3178,0.78,Carbon Tax Compliance,496639.85,20.96,69.66,0.46,Cement Production
C035,2024-04-22,Energy,173124.01,58565.51,114558.5,2981.71,3228.54,Rail,26889.59,55.0049,19061.01,1754.09,93.7,1817,0.46,Process Reengineering,458405.57,6.27,45.59,0.66,Automotive Industry
C035,2024-04-23,Energy,137816.83,14112.06,123704.77,8362.98,1294.33,Air,21989.92,48.3143,8164.14,1473.2,82.92,2116,0.84,Renewable Adoption,135735.73,13.72,25.59,0.47,Logistics
C035,2024-04-24,Energy,166445.02,64234.19,102210.83,8039.86,547.69,Truck,63126.71,34.1521,19185.05,1305.69,87.91,4992,0.37,Process Reengineering,305204.6,22.66,50.68,0.69,Steel Manufacturing
C035,2024-04-25,Energy,179003.59,49453.11,129550.48,5730.44,1557.01,Truck,66162.91,45.9895,13707.28,1574.76,81.16,4027,0.88,Renewable Adoption,468286.05,17.08,34.42,0.42,Cement Production
C035,2024-04-26,Energy,185435.18,36950.79,148484.39,3646.61,3562.13,Ship,28798.53,50.6918,21886.05,1531.77,60.62,3758,0.89,Efficiency Upgrade,424665.23,15.61,28.06,0.77,Automotive Industry
C035,2024-04-27,Energy,117725.37,29792.94,87932.43,1512.69,4978.59,Ship,31254.04,39.0309,10507.77,1430.59,62.29,4985,0.53,Carbon Tax Compliance,462290.34,22.39,41.46,0.8,Logistics
C035,2024-04-28,Energy,94903.84,36093.31,58810.53,4501.8,3942.7,Rail,31420.82,23.551,7845.71,724.43,78.34,2666,0.61,Carbon Tax Compliance,299475.2,7.7,48.87,0.84,Steel Manufacturing
C035,2024-04-29,Energy,133629.93,39232.75,94397.18,8698.71,2423.7,Truck,24064.74,40.7632,10344.13,1957.46,83.46,775,0.57,Renewable Adoption,374248.76,18.16,46.62,0.71,Cement Production
C035,2024-04-30,Energy,74884.56,34696.82,40187.74,1783.6,2122.22,Ship,65987.53,15.6019,8837.25,344.81,86.55,1046,0.71,Carbon Tax Compliance,365563.82,5.27,54.22,0.58,Automotive Industry
C035,2024-05-01,Energy,92760.46,51103.04,41657.42,5324.12,2719.6,Truck,51972.59,13.3932,7277.54,481.64,85.66,4292,0.47,Process Reengineering,108639.58,7.55,72.05,0.78,Logistics
C035,2024-05-02,Energy,191032.97,72200.75,118832.22,3860.7,3284.69,Ship,63577.3,42.2935,11420.06,1372.05,72.11,1126,0.62,Renewable Adoption,278923.75,18.46,51.76,0.53,Steel Manufacturing
C035,2024-05-03,Energy,108137.84,41357.21,66780.63,9974.34,4567.55,Truck,54792.47,20.5919,5714.08,750.76,87.35,3992,0.64,Carbon Tax Compliance,156271.46,9.59,55.84,0.91,Cement Production
C035,2024-05-04,Energy,118575.03,37928.87,80646.16,2434.72,3872.99,Truck,40631.99,26.9729,13080.33,828.27,63.4,3774,0.84,Renewable Adoption,460878.05,12.81,40.43,0.64,Automotive Industry
C035,2024-05-05,Energy,139694.7,66446.98,73247.72,2625.88,1621.03,Truck,43569.51,23.9436,14005.39,785.77,60.57,1042,0.75,Process Reengineering,366929.39,23.86,52.81,0.84,Logistics
C035,2024-05-06,Energy,198779.77,104775.07,94004.7,8552.8,3710.47,Air,66958.15,38.5748,15171.87,1532.98,71.71,2856,0.64,Carbon Tax Compliance,296549.53,10.85,59.15,0.6,Steel Manufacturing
C035,2024-05-07,Energy,188830.78,29499.16,159331.62,9165.23,2622.71,Air,65825.58,71.9215,19160.68,1963.66,63.99,717,0.45,Renewable Adoption,275747.27,14.9,29.63,0.56,Cement Production
C035,2024-05-08,Energy,174033.43,70614.74,103418.69,3469.75,610.26,Truck,47728.47,36.645,20774.61,972.47,64.03,4379,0.84,Carbon Tax Compliance,193160.47,12.0,57.26,0.47,Automotive Industry
C035,2024-05-09,Energy,120064.32,14686.86,105377.46,9825.07,2865.71,Air,28049.54,36.8166,10725.55,865.0,74.26,2645,0.34,Renewable Adoption,187713.38,15.19,20.25,0.86,Logistics
C035,2024-05-10,Energy,171466.94,100888.01,70578.93,8979.14,2364.89,Air,68925.03,29.7485,9661.96,1235.13,73.97,1744,0.65,Process Reengineering,377534.97,17.36,74.42,0.85,Steel Manufacturing
C035,2024-05-11,Energy,148757.07,72065.69,76691.38,2338.57,3576.64,Ship,30556.68,35.4679,8369.01,1294.86,78.87,2380,0.86,Process Reengineering,190771.3,15.64,59.16,0.82,Cement Production
C035,2024-05-12,Energy,173383.88,81491.2,91892.68,7949.37,1973.21,Air,32171.66,34.8585,16538.65,1079.19,62.31,4725,0.57,Process Reengineering,137272.43,24.83,56.72,0.87,Automotive Industry
C035,2024-05-13,Energy,125705.27,43112.87,82592.4,1004.84,2562.84,Ship,70966.44,26.7111,6877.91,1200.07,69.23,4440,0.7,Renewable Adoption,239426.9,7.78,48.68,0.86,Logistics
C035,2024-05-14,Energy,164681.3,75159.11,89522.19,7594.76,609.31,Air,55199.25,43.5287,13128.86,2113.6,63.84,4267,0.8,Renewable Adoption,373955.69,10.44,63.01,0.81,Steel Manufacturing
C035,2024-05-15,Energy,110484.85,53080.7,57404.15,1369.85,3986.99,Air,74329.42,17.6099,12642.1,519.06,67.84,695,0.5,Renewable Adoption,137334.47,24.81,60.98,0.41,Cement Production
C035,2024-05-16,Energy,70635.12,38796.74,31838.38,4716.46,1181.67,Ship,13203.1,13.6379,5017.11,525.56,70.84,4666,0.94,Efficiency Upgrade,419580.5,11.25,63.13,0.75,Automotive Industry
C035,2024-05-17,Energy,193398.32,86037.27,107361.05,2521.38,2049.36,Air,27559.16,32.926,22881.94,936.57,70.74,1519,0.47,Renewable Adoption,135682.67,6.59,61.52,0.81,Logistics
C035,2024-05-18,Energy,154080.72,68562.89,85517.83,7379.07,1791.28,Truck,70049.39,32.1749,13656.08,652.98,67.7,4431,0.93,Renewable Adoption,240595.98,10.92,52.07,0.63,Steel Manufacturing
C035,2024-05-19,Energy,129706.7,40468.21,89238.49,1668.8,1407.29,Rail,12276.08,41.7651,8225.9,1599.79,86.23,3646,0.87,Efficiency Upgrade,356065.97,10.68,46.21,0.61,Cement Production
C035,2024-05-20,Energy,152998.13,47933.37,105064.76,7303.95,2969.44,Ship,37737.93,37.3064,11093.76,1570.72,65.89,3664,0.78,Carbon Tax Compliance,369459.59,5.25,42.82,0.75,Automotive Industry
C035,2024-05-21,Energy,111817.5,40167.94,71649.56,5332.93,4740.84,Truck,13444.74,34.8592,7119.65,1448.57,91.8,1204,0.54,Process Reengineering,496639.81,12.65,49.88,0.69,Logistics
C035,2024-05-22,Energy,197139.45,58006.36,139133.09,7991.36,2264.22,Air,21333.55,66.0704,20752.32,1726.4,65.4,4637,0.9,Efficiency Upgrade,154338.35,20.64,34.47,0.78,Steel Manufacturing
C035,2024-05-23,Energy,67398.18,28822.81,38575.37,9789.71,1603.49,Ship,18505.98,15.2607,3656.49,750.72,60.54,1208,0.93,Process Reengineering,400292.12,13.77,55.84,0.56,Cement Production
C035,2024-05-24,Energy,123201.53,69752.6,53448.93,8812.57,2156.29,Truck,59571.67,24.1506,13682.52,726.31,69.34,4206,0.36,Process Reengineering,333267.41,19.93,69.82,0.8,Automotive Industry
C035,2024-05-25,Energy,102769.16,60485.42,42283.74,9132.74,4360.71,Air,59531.03,20.2277,5909.15,929.43,75.68,1403,0.92,Efficiency Upgrade,357493.09,7.7,75.12,0.73,Logistics
C035,2024-05-26,Energy,148293.41,21083.58,127209.83,1240.73,2124.71,Ship,75579.38,52.3219,11381.82,1900.41,92.66,2572,0.81,Efficiency Upgrade,198179.41,13.42,23.54,0.49,Steel Manufacturing
C035,2024-05-27,Energy,50727.05,23130.97,27596.08,1400.42,1253.79,Air,70020.54,13.5407,3560.62,384.51,82.18,2259,0.51,Process Reengineering,227790.17,21.38,65.24,0.62,Cement Production
C035,2024-05-28,Energy,128808.52,43551.39,85257.13,8406.73,3673.99,Rail,62162.54,42.2583,8981.94,1281.53,78.64,1279,0.47,Carbon Tax Compliance,207965.14,7.33,39.04,0.5,Automotive Industry
C035,2024-05-29,Energy,56050.15,14608.51,41441.64,6967.58,3234.07,Rail,29353.35,15.4634,5455.1,321.63,70.86,4795,0.49,Carbon Tax Compliance,375582.93,11.5,41.28,0.73,Logistics
C035,2024-05-30,Energy,52454.47,11733.37,40721.1,7787.04,2190.58,Truck,52318.78,13.5765,4087.74,586.13,66.52,2325,0.4,Carbon Tax Compliance,180377.8,15.79,36.86,0.64,Steel Manufacturing
C035,2024-05-31,Energy,124872.29,58353.86,66518.43,7160.33,1964.1,Truck,33093.92,28.0614,6668.24,568.13,62.02,4847,0.31,Efficiency Upgrade,416570.16,11.45,59.73,0.86,Cement Production
C035,2024-06-01,Energy,80719.2,32467.05,48252.15,1652.02,4207.7,Ship,71889.61,17.176,9206.88,638.01,62.41,3876,0.64,Renewable Adoption,307384.42,19.06,52.24,0.81,Automotive Industry
C035,2024-06-02,Energy,145008.47,40092.16,104916.31,5365.06,1123.22,Air,36144.49,42.3327,9778.91,2080.87,93.88,1484,0.53,Carbon Tax Compliance,338224.91,7.39,47.14,0.71,Logistics
C035,2024-06-03,Energy,136762.47,30902.78,105859.69,2486.37,769.88,Truck,48657.63,41.4483,7482.45,1148.48,84.88,2733,0.94,Process Reengineering,382636.72,22.75,30.96,0.8,Steel Manufacturing
C035,2024-06-04,Energy,160718.47,61837.12,98881.35,6023.57,739.76,Rail,39749.38,39.8012,17131.75,1375.21,90.23,1295,0.38,Process Reengineering,120203.75,5.18,44.51,0.43,Cement Production
C035,2024-06-05,Energy,120878.92,53749.24,67129.68,8985.66,1981.9,Rail,75370.53,27.2022,11287.27,1242.85,71.38,4072,0.83,Efficiency Upgrade,475112.34,19.43,53.41,0.9,Automotive Industry
C035,2024-06-06,Energy,152793.59,32216.25,120577.34,6166.73,2010.08,Rail,14478.72,42.3828,18031.01,1404.53,93.53,4399,0.36,Efficiency Upgrade,292528.37,17.35,34.87,0.95,Logistics
C035,2024-06-07,Energy,190896.22,105428.62,85467.6,6945.68,1649.53,Rail,58965.86,33.7027,16225.12,1108.07,80.62,4531,0.63,Efficiency Upgrade,200731.52,16.31,69.63,0.81,Steel Manufacturing
C035,2024-06-08,Energy,187861.26,29800.05,158061.21,1644.03,4967.49,Ship,76035.6,72.0039,9564.41,1652.38,60.95,4513,0.54,Efficiency Upgrade,375954.68,20.29,33.23,0.65,Cement Production
C035,2024-06-09,Energy,137405.14,17552.17,119852.97,6256.8,2792.69,Air,26746.41,53.5744,16078.86,2461.44,63.63,764,0.64,Process Reengineering,181395.4,8.38,25.95,0.44,Automotive Industry
C035,2024-06-10,Energy,143139.24,71862.89,71276.35,7830.98,1134.13,Air,43020.32,21.9986,11012.09,891.3,60.61,2509,0.84,Renewable Adoption,360120.31,7.49,61.55,0.77,Logistics
C035,2024-06-11,Energy,83063.43,47961.81,35101.62,6094.02,3024.06,Ship,12248.57,12.1195,4399.61,294.83,68.97,4031,0.87,Carbon Tax Compliance,422649.78,21.73,76.93,0.41,Steel Manufacturing
C035,2024-06-12,Energy,134976.95,14306.04,120670.91,5667.12,2049.62,Ship,53395.53,57.1334,9192.3,2642.54,89.49,772,0.44,Renewable Adoption,410429.6,5.29,20.83,0.71,Cement Production
C035,2024-06-13,Energy,138003.31,25649.55,112353.76,5499.99,1509.16,Ship,76197.65,52.7728,15146.02,2107.78,74.36,3653,0.7,Carbon Tax Compliance,186646.27,6.9,32.15,0.46,Automotive Industry
C035,2024-06-14,Energy,129309.76,31054.64,98255.12,8016.59,520.23,Rail,73584.37,47.7463,15149.25,2097.35,63.53,3272,0.81,Renewable Adoption,421354.96,13.51,42.28,0.62,Logistics
C035,2024-06-15,Energy,101853.44,59337.12,42516.32,1790.79,2005.44,Ship,69981.28,16.5523,5205.11,337.84,83.35,2647,0.41,Carbon Tax Compliance,304511.49,19.62,66.88,0.45,Steel Manufacturing
C035,2024-06-16,Energy,176637.36,48643.35,127994.01,1759.62,1785.15,Air,11417.68,52.6942,9662.45,2505.75,63.94,542,0.89,Carbon Tax Compliance,498405.0,10.19,45.42,0.79,Cement Production
C035,2024-06-17,Energy,149683.53,43941.27,105742.26,7963.23,1719.42,Ship,27470.75,42.9014,10141.88,2011.16,81.29,830,0.71,Efficiency Upgrade,265270.84,23.15,44.98,0.8,Automotive Industry
C035,2024-06-18,Energy,184205.61,94904.83,89300.78,5394.88,4525.32,Ship,29929.31,27.4427,10483.88,1209.5,62.74,3269,0.66,Process Reengineering,383763.76,24.33,67.7,0.94,Logistics
C035,2024-06-19,Energy,57484.84,24421.93,33062.91,4420.69,603.19,Rail,15073.08,15.1424,3806.16,607.56,89.01,1446,0.39,Renewable Adoption,409016.21,5.45,59.25,0.6,Steel Manufacturing
C035,2024-06-20,Energy,98912.04,37138.51,61773.53,5333.92,4147.5,Truck,36162.42,22.162,7149.36,870.2,61.98,1225,0.69,Carbon Tax Compliance,114711.62,14.79,51.63,0.88,Cement Production
C035,2024-06-21,Energy,168566.84,18491.5,150075.34,5956.15,2765.57,Truck,49225.09,49.6666,8440.13,2353.77,75.4,2322,0.36,Efficiency Upgrade,223255.74,14.79,22.39,0.82,Automotive Industry
C035,2024-06-22,Energy,112907.18,55292.38,57614.8,7371.96,1073.9,Air,74124.75,20.7179,12777.6,1005.6,74.84,2333,0.94,Carbon Tax Compliance,486204.14,24.38,55.88,0.72,Logistics
C035,2024-06-23,Energy,102291.57,56720.69,45570.88,8046.1,4942.98,Rail,70510.64,17.7347,5954.67,436.37,93.36,4766,0.87,Renewable Adoption,479374.82,11.89,60.88,0.53,Steel Manufacturing
C035,2024-06-24,Energy,95639.72,22806.31,72833.41,2809.24,509.53,Air,58417.02,22.8987,6458.81,517.25,85.81,3424,0.51,Process Reengineering,441456.29,19.09,43.54,0.49,Cement Production
C035,2024-06-25,Energy,111643.43,65771.07,45872.36,6608.1,3005.5,Truck,71434.48,15.866,12714.44,560.19,64.19,4087,0.57,Efficiency Upgrade,472832.55,20.41,65.04,0.89,Automotive Industry
C035,2024-06-26,Energy,139486.35,28593.96,110892.39,4835.85,851.48,Truck,60683.87,40.9365,15429.28,1303.9,71.05,684,0.38,Carbon Tax Compliance,194993.73,10.18,39.85,0.81,Logistics
C035,2024-06-27,Energy,83178.13,48046.02,35132.11,5699.36,1078.54,Air,49362.24,11.3034,9483.84,470.77,61.63,4714,0.83,Renewable Adoption,168169.38,17.12,67.09,0.61,Steel Manufacturing
C035,2024-06-28,Energy,56703.18,13198.27,43504.91,4974.01,3266.0,Air,41756.43,17.6036,5448.2,672.46,61.49,2709,0.32,Renewable Adoption,415588.23,7.1,39.57,0.94,Cement Production
C035,2024-06-29,Energy,167882.87,24680.57,143202.3,8702.12,1778.32,Truck,64769.51,44.6911,8670.87,1044.92,91.84,4574,0.88,Renewable Adoption,340139.45,24.12,24.63,0.56,Automotive Industry
C035,2024-06-30,Energy,83242.35,16685.23,66557.12,2107.45,3546.9,Rail,64475.51,31.6928,6307.02,676.1,78.37,2690,0.75,Renewable Adoption,421445.28,5.55,29.24,0.42,Logistics
C035,2024-07-01,Energy,74861.23,19703.69,55157.54,2915.43,2700.74,Air,13554.83,23.2228,6812.08,1029.6,74.94,4518,0.41,Process Reengineering,163866.91,19.97,32.09,0.72,Steel Manufacturing
C035,2024-07-02,Energy,111374.11,46863.2,64510.91,7559.12,2703.73,Truck,14119.18,22.363,6507.27,847.73,88.62,3516,0.67,Efficiency Upgrade,474122.67,19.86,47.68,0.72,Cement Production
C035,2024-07-03,Energy,55672.55,10229.68,45442.87,1521.61,1898.9,Ship,59152.66,18.7424,4076.69,854.99,64.02,658,0.68,Renewable Adoption,438989.55,24.73,26.4,0.82,Automotive Industry
C035,2024-07-04,Energy,81045.16,17274.53,63770.63,6258.95,3126.64,Truck,61483.34,30.9356,8093.51,1498.61,93.35,4039,0.51,Carbon Tax Compliance,163593.86,21.02,37.22,0.61,Logistics
C035,2024-07-05,Energy,72283.53,8147.46,64136.07,2536.66,2710.04,Air,20772.52,26.4722,5531.07,1211.28,80.29,4656,0.4,Carbon Tax Compliance,199716.69,20.8,24.11,0.56,Steel Manufacturing
